Task Id,Service Time,Network Delay,Processing Time,WLAN Delay
9626,0.6316932560623911,0.020650807935713323,0.6110424481266779,0.020650807935713323
9627,0.7310671877774553,0.022292528198870273,0.708774659578585,0.022292528198870273
9630,1.2700027056675651,0.0234856390003977,1.2465170666671674,0.0234856390003977
9631,15.410799385283525,0.02344294968694719,15.387356435596578,0.02344294968694719
9632,3.1198200068527058,0.020950445692810814,3.098869561159895,0.020950445692810814
9633,0.22195044569281208,0.020950445692810814,0.20100000000000126,0.020950445692810814
9635,0.5139284018068508,0.023428401806855192,0.49049999999999566,0.023428401806855192
9636,6.792978982968378,0.020521347634561427,6.772457635333817,0.020521347634561427
9637,1.3808154200861509,0.02082617841379095,1.35998924167236,0.02082617841379095
9638,4.932774210758254,0.0230912343470483,4.909682976411205,0.0230912343470483
9641,3.0928135939066124,0.021040523175391623,3.0717730707312207,0.021040523175391623
9642,5.998232152242878,0.021277770636452885,5.976954381606425,0.021277770636452885
9643,9.900478479415028,0.023154910371075987,9.877323569043952,0.023154910371075987
9646,6.5467777706364245,0.021277770636452885,6.525499999999972,0.021277770636452885
9647,8.644301929750895,0.020710400340460955,8.623591529410435,0.020710400340460955
9652,3.531663429026537,0.021647013948493086,3.5100164150780437,0.021647013948493086
9666,1.6711470139484845,0.021647013948493086,1.6494999999999915,0.021647013948493086
9667,8.159798985883299,0.020247774567644053,8.139551211315656,0.020247774567644053
9668,1.7339160257518813,0.020184484339376134,1.7137315414125052,0.020184484339376134
9669,1.8122402252066934,0.021647013948493086,1.7905932112582004,0.021647013948493086
9671,1.2628952765102213,0.02086119402172475,1.2420340824884966,0.02086119402172475
9672,24.148402756049535,0.023493162714463323,24.124909593335072,0.023493162714463323
9675,7.919345522494552,0.021049950777689876,7.898295571716862,0.021049950777689876
9678,7.545131672244679,0.021040523175391623,7.524091149069287,0.021040523175391623
9680,7.508328235007411,0.020280261028729075,7.4880479739786825,0.020280261028729075
9681,6.8376770753625635,0.023336175495021438,6.814340899867542,0.023336175495021438
9682,1.195693596429436,0.020950445692810814,1.174743150736625,0.020950445692810814
9683,6.212848467085735,0.02349638666356639,6.189352080422168,0.02349638666356639
9684,8.515654874998035,0.022292528198870273,8.493362346799165,0.022292528198870273
9685,8.823602702074652,0.022292528198870273,8.801310173875782,0.022292528198870273
9687,2.092447997315702,0.02086119402172475,2.071586803293977,0.02086119402172475
9688,7.591365408559568,0.02332548822660767,7.568039920332961,0.02332548822660767
9690,6.786262714327506,0.020657570921988295,6.7656051434055176,0.020657570921988295
9691,0.45155771302322023,0.020512212031519293,0.4310455009917009,0.020512212031519293
9692,2.6519399489739044,0.021306279105641097,2.630633669868263,0.021306279105641097
9694,2.99000493175015,0.020512212031519293,2.9694927197186307,0.020512212031519293
9695,5.012006228919432,0.020931763656280793,4.991074465263152,0.020931763656280793
9698,1.8287925281988464,0.022292528198870273,1.8064999999999762,0.022292528198870273
9699,3.773326632278213,0.02350716471627288,3.74981946756194,0.02350716471627288
9701,4.470693759080177,0.020234936957339817,4.450458822122838,0.020234936957339817
9702,2.340877449881418,0.023304203583549295,2.317573246297869,0.023304203583549295
9708,8.150611466250723,0.022292528198870273,8.128318938051853,0.022292528198870273
9711,0.7709856390004006,0.0234856390003977,0.7475000000000029,0.0234856390003977
9712,1.77985252264682,0.021040523175391623,1.7588119994714284,0.021040523175391623
9713,0.1972356998286955,0.020950445692810814,0.17628525413588467,0.020950445692810814
9714,4.691614130752015,0.021040523175391623,4.670573607576623,0.021040523175391623
9717,17.912057280805158,0.023144223102662214,17.888913057702496,0.023144223102662214
9720,1.3997957680875004,0.022292528198870273,1.3775032398886302,0.022292528198870273
9721,0.9859022329617915,0.021647013948493086,0.9642552190132984,0.021647013948493086
9722,2.1524946186841873,0.02022594229271314,2.132268676391474,0.02022594229271314
9723,0.9555047051584609,0.020641600617992795,0.9348631045404681,0.020641600617992795
9724,0.24495044569280822,0.020950445692810814,0.2239999999999974,0.020950445692810814
9726,1.8815233886258795,0.02086119402172475,1.8606621946041548,0.02086119402172475
9734,2.1761825143291276,0.021049950777689876,2.1551325635514376,0.021049950777689876
9741,0.0708148309648493,0.023314830964849428,0.047499999999999876,0.023314830964849428
9743,0.3746954060115115,0.022292528198870273,0.35240287781264124,0.022292528198870273
9745,1.798191863123833,0.02047858062890577,1.777713282494927,0.02047858062890577
9746,4.952755300443783,0.02047858062890577,4.932276719814878,0.02047858062890577
9747,0.8863686448441399,0.020469468744644385,0.8658991760994955,0.020469468744644385
9748,3.035110848155256,0.023314830964849428,3.0117960171904063,0.023314830964849428
9750,4.663611258703838,0.021352091310219347,4.642259167393619,0.021352091310219347
9751,3.5276065694008594,0.020234936957339817,3.5073716324435193,0.020234936957339817
9753,2.308851889763332,0.02085188976336992,2.287999999999962,0.02085188976336992
9759,4.06294778052532,0.02350716471627288,4.039440615809047,0.02350716471627288
9766,0.5383829940426494,0.022292528198870273,0.5160904658437792,0.022292528198870273
9768,1.121553802690272,0.021647013948493086,1.099906788741779,0.021647013948493086
9769,7.71139460088628,0.020941092389010724,7.690453508497269,0.020941092389010724
9771,2.165977316492416,0.023601029594044993,2.142376286898371,0.023601029594044993
9772,0.6440816107725311,0.02349638666356639,0.6205852241089648,0.02349638666356639
9774,0.6281919120821726,0.02022594229271314,0.6079659697894595,0.02022594229271314
9777,7.289451210526181,0.022292528198870273,7.26715868232731,0.022292528198870273
9778,0.31949178662037525,0.02086119402172475,0.2986305925986505,0.02086119402172475
9780,4.186615178950518,0.022292528198870273,4.1643226507516475,0.022292528198870273
9782,0.7012675737364873,0.02308072523966588,0.6781868484968214,0.02308072523966588
9787,5.628308362163466,0.02087987605825477,5.607428486105211,0.02087987605825477
9789,1.7251994271315425,0.023269119719073986,1.7019303074124685,0.023269119719073986
9792,0.0431851209735612,0.020685120973550596,0.022500000000010602,0.020685120973550596
9794,1.4287450425775603,0.020941092389010724,1.4078039501885495,0.020941092389010724
9795,0.6765821425584306,0.021647013948493086,0.6549351286099375,0.021647013948493086
9796,0.12849638666355645,0.02349638666356639,0.10499999999999006,0.02349638666356639
9799,0.08246946874467653,0.020469468744644385,0.06200000000003215,0.020469468744644385
9801,0.5264821005653175,0.023258492337773853,0.5032236082275436,0.023258492337773853
9803,9.67080962884691,0.023543180742336346,9.647266448104574,0.023543180742336346
9805,4.761549950777692,0.021049950777689876,4.740500000000002,0.021049950777689876
9807,13.012896620181664,0.021676372996726184,12.991220247184938,0.021676372996726184
9808,3.76203360023257,0.020276601296396607,3.7417569989361734,0.020276601296396607
9810,0.6206973410831438,0.02085188976336992,0.5998454513197738,0.02085188976336992
9813,4.2732510566343365,0.023543180742336346,4.249707875892,0.023543180742336346
9815,0.5740849855295664,0.02085188976336992,0.5532330957661965,0.02085188976336992
9816,2.093100691722867,0.020870522754454682,2.0722301689684124,0.020870522754454682
9817,0.9718786295791517,0.020941092389010724,0.950937537190141,0.020941092389010724
9819,0.33807517930941344,0.02047858062890577,0.31759659868050766,0.02047858062890577
9820,1.2596958734211796,0.023269119719073986,1.2364267537021056,0.023269119719073986
9821,0.07754318074233879,0.023543180742336346,0.05400000000000245,0.023543180742336346
9822,3.321230523763745,0.02307827289134458,3.2981522508724006,0.02307827289134458
9823,2.4781164188659375,0.021240901217015103,2.4568755176489225,0.021240901217015103
9826,0.19004318074232174,0.023543180742336346,0.16649999999998538,0.023543180742336346
9827,0.3626712971011159,0.020512212031519293,0.3421590850695966,0.020512212031519293
9828,8.309075655036708,0.021076447759404822,8.287999207277302,0.021076447759404822
9829,4.506508061930788,0.023543180742336346,4.482964881188451,0.023543180742336346
9830,1.8911076052960425,0.023258492337773853,1.8678491129582686,0.023258492337773853
9831,0.10895044569281254,0.020950445692810814,0.08800000000000172,0.020950445692810814
9833,4.0814106789189,0.02084486045032097,4.060565818468579,0.02084486045032097
9834,1.2277570089087533,0.023269119719073986,1.2044878891896793,0.023269119719073986
9835,3.46539788174033,0.02066673033654398,3.444731151403786,0.02066673033654398
9836,1.2747138275371697,0.021647013948493086,1.2530668135886767,0.021647013948493086
9838,2.4048747948557434,0.020931763656280793,2.3839430311994625,0.020931763656280793
9839,0.28158587536171353,0.021085875361703078,0.26050000000001045,0.021085875361703078
9841,1.1127096214742096,0.023601029594044993,1.0891085918801646,0.023601029594044993
9842,0.13164989813370198,0.022292528198870273,0.10935736993483171,0.022292528198870273
9843,7.749667038593913,0.02048494716654755,7.729182091427365,0.02048494716654755
9844,8.697836251256689,0.02089638864378523,8.676939862612903,0.02089638864378523
9846,3.512113943791263,0.02312293845960384,3.4889910053316595,0.02312293845960384
9847,10.06677188686973,0.020340385777774774,10.046431501091956,0.020340385777774774
9849,1.009164508508718,0.021076447759404822,0.9880880607493131,0.021076447759404822
9850,6.127908932372293,0.020675913655830068,6.107233018716463,0.020675913655830068
9851,3.9361270424463726,0.023336175495021438,3.912790866951351,0.023336175495021438
9855,0.7724578298040115,0.023601029594044993,0.7488568002099665,0.023601029594044993
9856,2.844025768193262,0.02063241729870671,2.8233933508945555,0.02063241729870671
9860,8.452681119930162,0.021166562845633036,8.43151455708453,0.021166562845633036
9862,1.5387698984121982,0.021076447759404822,1.5176934506527935,0.021076447759404822
9863,1.5398705419221415,0.022292528198870273,1.5175780137232713,0.022292528198870273
9864,3.7851002229284347,0.02084486045032097,3.7642553624781137,0.02084486045032097
9865,13.301175594879737,0.02169607806398095,13.279479516815757,0.02169607806398095
9868,1.4138288658371607,0.020835507146520882,1.3929933586906398,0.020835507146520882
9869,1.6613539833943776,0.023543180742336346,1.6378108026520413,0.023543180742336346
9872,2.9954625712616973,0.02118534355577754,2.9742772277059197,0.02118534355577754
9873,8.30047225885312,0.022292528198870273,8.27817973065425,0.022292528198870273
9875,0.3212312310074026,0.020835507146520882,0.3003957238608817,0.020835507146520882
9876,26.27702325573219,0.02348412149737175,26.253539134234817,0.02348412149737175
9877,0.6467845680120945,0.021647013948493086,0.6251375540636014,0.021647013948493086
9878,0.9273692054206606,0.020835507146520882,0.9065336982741397,0.020835507146520882
9879,4.1429635648892145,0.023144223102662214,4.1198193417865525,0.023144223102662214
9882,0.058292528198876425,0.022292528198870273,0.03600000000000615,0.022292528198870273
9883,4.094885944083444,0.020451315763934025,4.07443462831951,0.020451315763934025
9884,1.9304877162319372,0.0204877162319479,1.9099999999999893,0.0204877162319479
9886,7.976727704849992,0.020331202458488688,7.956396502391503,0.020331202458488688
9887,0.14438109423440437,0.020469468744644385,0.12391162548975998,0.020469468744644385
9890,4.95483262039798,0.02332548822660767,4.931507132171372,0.02332548822660767
9892,1.5267863395743007,0.020905717376515157,1.5058806221977854,0.020905717376515157
9893,15.22208944406185,0.022282445479887253,15.199806998581964,0.022282445479887253
9894,1.4840994546393347,0.02310177283711662,1.4609976818022181,0.02310177283711662
9896,2.501903625042786,0.02091507068031525,2.4809885543624706,0.02091507068031525
9899,0.31131483096481816,0.023314830964849428,0.2879999999999687,0.023314830964849428
9902,1.8857325843323167,0.021158284095470985,1.8645743002368458,0.021158284095470985
9903,2.173844722150818,0.020842609883201836,2.1530021122676164,0.020842609883201836
9904,4.859162218717131,0.020354850591395014,4.838807368125736,0.020354850591395014
9905,4.618670322284572,0.021040523175391623,4.59762979910918,0.021040523175391623
9906,20.664187002719558,0.023368418612874982,20.640818584106682,0.023368418612874982
9907,2.0311630862675543,0.02352171567718929,2.007641370590365,0.02352171567718929
9908,5.723504298249821,0.021686212221991352,5.7018180860278305,0.021686212221991352
9911,0.9824877162319865,0.0204877162319479,0.9620000000000386,0.0204877162319479
9914,4.041784314220251,0.022292528198870273,4.019491786021381,0.022292528198870273
9915,2.9435630491162215,0.020675913655830068,2.9228871354603916,0.020675913655830068
9916,1.5696252402966877,0.02352171567718929,1.5461035246194985,0.02352171567718929
9917,6.146921584194615,0.023290464249245996,6.123631119945369,0.023290464249245996
9918,2.0127986391043464,0.022302638529390215,1.9904960005749561,0.022302638529390215
9919,4.4057581676012205,0.021666560280617995,4.384091607320602,0.021666560280617995
9920,0.9390202016824674,0.020905717376515157,0.9181144843059522,0.020905717376515157
9921,3.564189435775603,0.020354850591395014,3.543834585184208,0.020354850591395014
9924,0.6566347818863676,0.023532433079167654,0.6331023488072,0.023532433079167654
9925,2.777530298348779,0.021666560280617995,2.755863738068161,0.021666560280617995
9929,7.693679215989761,0.023479146139384368,7.6702000698503765,0.023479146139384368
9932,1.570134878112924,0.020536900041775243,1.5495979780711489,0.020536900041775243
9933,5.264151026004981,0.02064843531894616,5.2435025906860355,0.02064843531894616
9935,3.152538686263796,0.02086119402172475,3.131677492242071,0.02086119402172475
9936,1.8990194763440797,0.02091507068031525,1.8781044056637646,0.02091507068031525
9937,11.093493289962595,0.021012389161447025,11.072480900801148,0.021012389161447025
9941,6.5159996306070695,0.020527811784042702,6.4954718188230265,0.020527811784042702
9944,0.4934011975152828,0.02165677396667818,0.4717444235486046,0.02165677396667818
9946,4.730536212336659,0.022292528198870273,4.708243684137789,0.022292528198870273
9948,9.215812093987324,0.023590251541338505,9.192221842445985,0.023590251541338505
9954,3.487917382199754,0.023453577068247324,3.4644638051315066,0.023453577068247324
9956,6.064492795058868,0.020941092389010724,6.043551702669857,0.020941092389010724
9957,0.07360102959404458,0.023601029594044993,0.049999999999999586,0.023601029594044993
9958,0.834063719808654,0.020327514846358953,0.813736204962295,0.020327514846358953
9959,9.572446220739039,0.020518747061064886,9.551927473677974,0.020518747061064886
9960,1.9542926127607814,0.021705020842841056,1.9325875919179403,0.021705020842841056
9961,0.738159176948642,0.02169523452890124,0.7164639424197408,0.02169523452890124
9962,0.7608529099719874,0.023590251541338505,0.7372626584306489,0.023590251541338505
9963,3.137105756408232,0.020579981581843515,3.1165257748263886,0.020579981581843515
9964,4.889327900786441,0.02058911718488565,4.868738783601555,0.02058911718488565
9965,0.3053809262389109,0.021121985984669175,0.2842589402542417,0.021121985984669175
9966,1.3109884914519228,0.021103155644301774,1.289885335807621,0.021103155644301774
9968,1.1747420972323823,0.02091507068031525,1.1538270265520671,0.02091507068031525
9969,5.30970050762312,0.021040523175391623,5.288659984447728,0.021040523175391623
9970,1.7558372876484327,0.021705020842841056,1.7341322668055916,0.021705020842841056
9971,5.025820228991563,0.023590251541338505,5.002229977450225,0.023590251541338505
9972,1.3759215999601224,0.023279776980832226,1.3526418229792903,0.023279776980832226
9973,10.195536916905468,0.02058911718488565,10.174947799720583,0.02058911718488565
9974,1.3697312276523803,0.02037868486705762,1.3493525427853228,0.02037868486705762
9975,1.0240056541615843,0.020950445692810814,1.0030552084687734,0.020950445692810814
9977,0.4988790749229395,0.021076447759404822,0.47780262716353467,0.021076447759404822
9980,0.4516224778397486,0.020469468744644385,0.43115300909510423,0.020469468744644385
9981,1.1213631576704586,0.022343913392331556,1.099019244278127,0.022343913392331556
9982,4.035531355282075,0.020950445692810814,4.014580909589264,0.020950445692810814
9983,5.674993287237953,0.02330118165122436,5.651692105586728,0.02330118165122436
9986,0.3791696362724508,0.023543180742336346,0.35562645553011446,0.023543180742336346
9991,1.609555567970716,0.020454252064476704,1.5891013159062395,0.020454252064476704
9992,6.448770685037772,0.02338583226905027,6.425384852768722,0.02338583226905027
9993,2.8443570913940164,0.023553958795042833,2.8208031325989738,0.023553958795042833
9996,0.12800737774225013,0.020469468744644385,0.10753790899760574,0.020469468744644385
9997,3.399951315763957,0.020451315763934025,3.379500000000023,0.020451315763934025
9998,0.22743766892787676,0.023543180742336346,0.2038944881855404,0.023543180742336346
10000,9.124077974864349,0.02338583226905027,9.1006921425953,0.02338583226905027
10001,0.33077275631913494,0.020772756319117916,0.31000000000001704,0.020772756319117916
10002,2.3034177145384547,0.023417714538441423,2.280000000000013,0.023417714538441423
10003,1.4334870483913278,0.021021742465247115,1.4124653059260808,0.021021742465247115
10004,9.324608427359095,0.020527811784042702,9.304080615575053,0.020527811784042702
10006,1.2457050208428484,0.021705020842841056,1.2240000000000073,0.021705020842841056
10007,1.010641600617987,0.020641600617992795,0.9899999999999942,0.020641600617992795
10008,1.7388956708994385,0.023553958795042833,1.7153417121043957,0.023553958795042833
10009,0.6253705562287735,0.02099538045827005,0.6043751757705034,0.02099538045827005
10010,0.9564238328063652,0.020641600617992795,0.9357822321883724,0.020641600617992795
10014,4.018674232485125,0.023428401806855192,3.99524583067827,0.023428401806855192
10016,7.997196215601264,0.020800669190370758,7.976395546410893,0.020800669190370758
10018,23.628142604093227,0.020417851596462824,23.607724752496765,0.020417851596462824
10019,1.1150751708759117,0.02054601192603663,1.0945291589498751,0.02054601192603663
10020,0.20484391339232388,0.022343913392331556,0.18249999999999234,0.022343913392331556
10021,13.017905747277439,0.023364725782827507,12.994541021494612,0.023364725782827507
10022,6.299419452121441,0.020417851596462824,6.279001600524978,0.020417851596462824
10023,4.370417426309274,0.02173453862620401,4.348682887683069,0.02173453862620401
10024,4.522216422107277,0.023543180742336346,4.498673241364941,0.023543180742336346
10027,0.5387465806955447,0.020782036199285998,0.5179645444962587,0.020782036199285998
10028,6.061441556100675,0.020426916319440644,6.041014639781235,0.020426916319440644
10029,5.007446588386102,0.023375264272895824,4.984071324113207,0.023375264272895824
10032,0.8221898067579332,0.021040523175391623,0.8011492835825416,0.021040523175391623
10033,2.823351045582598,0.021040523175391623,2.8023105224072062,0.021040523175391623
10034,1.4370993622823676,0.020950445692810814,1.4161489165895567,0.020950445692810814
10035,0.5497168870809901,0.023553958795042833,0.5261629282859472,0.023553958795042833
10036,2.226791887704337,0.020512212031519293,2.206279675672818,0.020512212031519293
10039,3.8729387827669655,0.023392871299888224,3.8495459114670774,0.023392871299888224
10040,5.347883840873237,0.020986002486194692,5.326897838387042,0.020986002486194692
10041,18.627166896406578,0.02235405144796527,18.604812844958612,0.02235405144796527
10042,0.5085122120315191,0.020512212031519293,0.48799999999999977,0.020512212031519293
10043,4.957904063952128,0.02338215389790986,4.934521910054218,0.02338215389790986
10044,10.222554582893167,0.023564767366361435,10.198989815526806,0.023564767366361435
10045,2.1984400243962625,0.020959823664886173,2.1774802007313765,0.020959823664886173
10053,2.409630625896426,0.021763339456030983,2.3878672864403954,0.021763339456030983
10057,2.906842888042462,0.022333803061811614,2.8845090849806505,0.022333803061811614
10058,1.8109987655269038,0.020959823664886173,1.7900389418620175,0.020959823664886173
10060,4.527563619208877,0.020931763656280793,4.506631855552596,0.020931763656280793
10062,12.666367727375047,0.020835507146520882,12.645532220228526,0.020835507146520882
10065,6.171609241260484,0.021763339456030983,6.1498459018044525,0.021763339456030983
10069,4.642922027137558,0.02338583226905027,4.619536194868508,0.02338583226905027
10070,7.115519634194953,0.023403618963056916,7.0921160152318965,0.023403618963056916
10071,0.15686119402170107,0.02086119402172475,0.1359999999999763,0.02086119402172475
10073,2.850003942709151,0.023428401806855192,2.8265755409022955,0.023428401806855192
10075,5.736895364732391,0.023439119208833556,5.713456245523557,0.023439119208833556
10076,0.09537146662950136,0.02337146662949609,0.07200000000000527,0.02337146662949609
10078,0.514895647093141,0.020512212031519293,0.49438343506162163,0.020512212031519293
10079,5.205738513839265,0.020950445692810814,5.184788068146454,0.020950445692810814
10081,0.10337146662951113,0.02337146662949609,0.08000000000001505,0.02337146662949609
10083,1.2845902515413172,0.023590251541338505,1.2609999999999788,0.023590251541338505
10085,2.096917714538449,0.023417714538441423,2.0735000000000077,0.023417714538441423
10087,3.653928983154543,0.021031120437322477,3.6328978627172206,0.021031120437322477
10090,0.03937146662948976,0.02337146662949609,0.01599999999999367,0.02337146662949609
10092,3.857124516741152,0.023449866872002248,3.8336746498691494,0.023449866872002248
10094,5.890751597273436,0.022292528198870273,5.868459069074565,0.022292528198870273
10095,1.4384417217639793,0.02099538045827005,1.4174463413057092,0.02099538045827005
10096,0.46376817172924234,0.020950445692810814,0.44281772603643155,0.020950445692810814
10098,0.629586830093217,0.020986002486194692,0.6086008276070224,0.020986002486194692
10099,11.392274165456769,0.023425205587082006,11.368848959869688,0.023425205587082006
10100,2.1765406107811884,0.0203845534198402,2.1561560573613483,0.0203845534198402
10102,0.45360102959404003,0.023601029594044993,0.42999999999999505,0.023601029594044993
10104,3.275238664355385,0.021031120437322477,3.254207543918062,0.021031120437322477
10108,0.7663801286629166,0.020950445692810814,0.7454296829701058,0.020950445692810814
10110,6.6419145283426815,0.02087987605825477,6.621034652284426,0.02087987605825477
10112,4.001281453129025,0.022292528198870273,3.9789889249301544,0.022292528198870273
10116,0.07174368751466886,0.021743687514657627,0.05000000000001124,0.021743687514657627
10118,4.7848735545870795,0.022292528198870273,4.762581026388209,0.022292528198870273
10119,3.68214300288588,0.02086119402172475,3.661281808864155,0.02086119402172475
10121,19.097425747206984,0.021783097864884825,19.0756426493421,0.021783097864884825
10123,4.026093160801224,0.021031120437322477,4.005062040363902,0.021031120437322477
10126,1.5680175392959086,0.020641600617992795,1.5473759386779158,0.020641600617992795
10127,6.235396232097401,0.023403618963056916,6.211992613134344,0.023403618963056916
10130,7.761855569470157,0.023403618963056916,7.7384519505071,0.023403618963056916
10131,1.5093399465371249,0.02338215389790986,1.4859577926392151,0.02338215389790986
10132,8.229056000644306,0.023611838165363594,8.205444162478942,0.023611838165363594
10133,1.4091492071037521,0.020950445692810814,1.3881987614109412,0.020950445692810814
10135,6.863037952616338,0.023428401806855192,6.839609550809483,0.023428401806855192
10137,0.3849085819014988,0.020641600617992795,0.364266981283506,0.020641600617992795
10138,3.6704129093805022,0.021031120437322477,3.6493817889431797,0.021031120437322477
10139,2.3886233070015805,0.020503100147257907,2.368120206854323,0.020503100147257907
10140,16.410193675788037,0.02089638864378523,16.389297287144252,0.02089638864378523
10141,21.573403618963027,0.023403618963056916,21.54999999999997,0.023403618963056916
10143,5.8644368736007095,0.021763339456030983,5.842673534144678,0.021763339456030983
10147,3.1726883726697963,0.023293605957216516,3.1493947667125797,0.023293605957216516
10148,0.9305681700233492,0.023590251541338505,0.9069779184820107,0.023590251541338505
10149,2.24686860991406,0.022292528198870273,2.2245760817151896,0.022292528198870273
10150,4.518664820951585,0.022302638529390215,4.496362182422195,0.022302638529390215
10155,3.5218068581305033,0.020641600617992795,3.5011652575125107,0.020641600617992795
10156,0.5469470606241771,0.020986002486194692,0.5259610581379824,0.020986002486194692
10159,6.008131085303063,0.020494011889525366,5.987637073413538,0.020494011889525366
10160,0.4624751530656397,0.020512212031519293,0.44196294103412037,0.020512212031519293
10161,2.962525206747557,0.02096732044966467,2.9415578862978924,0.02096732044966467
10162,0.3631907300833177,0.020941092389010724,0.342249637694307,0.020941092389010724
10169,0.5686898157466089,0.020641600617992795,0.5480482151286161,0.020641600617992795
10174,3.9021176433569735,0.020573490262920536,3.881544153094053,0.020573490262920536
10175,0.26669136695966245,0.020986002486194692,0.24570536447346775,0.020986002486194692
10176,0.14240571737650498,0.020905717376515157,0.12149999999998982,0.020905717376515157
10177,2.205212194554832,0.022292528198870273,2.182919666355962,0.022292528198870273
10178,0.6306416006179631,0.020641600617992795,0.6099999999999703,0.020641600617992795
10179,0.2335431807423447,0.023543180742336346,0.21000000000000835,0.023543180742336346
10180,1.6606688310919253,0.02091507068031525,1.6397537604116101,0.02091507068031525
10185,1.470097646344982,0.023247894711441074,1.4468497516335408,0.023247894711441074
10186,1.8746450451368162,0.023543180742336346,1.8511018643944799,0.023543180742336346
10190,3.3598412977913767,0.02184129779138113,3.3379999999999956,0.02184129779138113
10191,7.244806264093711,0.020616667236447953,7.224189596857263,0.020616667236447953
10192,13.128326987186085,0.020635154244463667,13.107691832941622,0.020635154244463667
10193,0.40604052317539185,0.021040523175391623,0.38500000000000023,0.021040523175391623
10196,0.21966501511118963,0.020555147529078763,0.19910986758211086,0.020555147529078763
10197,0.03490571737651749,0.020905717376515157,0.01400000000000233,0.020905717376515157
10198,3.133352286954903,0.02086119402172475,3.112491092933178,0.02086119402172475
10199,0.9286034912728383,0.023543180742336346,0.905060310530502,0.023543180742336346
10202,0.5922079646376517,0.020536900041775243,0.5716710645958765,0.020536900041775243
10203,2.485289108650562,0.02059827659944134,2.464690832051121,0.02059827659944134
10204,2.9881630818272242,0.023449866872002248,2.9647132149552218,0.023449866872002248
10206,2.795332072199699,0.020527811784042702,2.774804260415656,0.020527811784042702
10208,5.246778011090612,0.020905717376515157,5.2258722937140965,0.020905717376515157
10211,1.5870586661539505,0.02059827659944134,1.5664603895545093,0.02059827659944134
10212,0.45614519994327907,0.020536900041775243,0.43560829990150385,0.020536900041775243
10214,2.0723695328647977,0.022292528198870273,2.0500770046659276,0.022292528198870273
10215,7.640297492611097,0.023460644924708736,7.616836847686389,0.023460644924708736
10216,1.0808146743868008,0.021031120437322477,1.0597835539494782,0.021031120437322477
10218,1.6117550181811566,0.023428401806855192,1.5883266163743015,0.023428401806855192
10221,1.7397682773109864,0.020641600617992795,1.7191266766929936,0.020641600617992795
10223,8.156100557444063,0.023460644924708736,8.132639912519354,0.023460644924708736
10224,3.2476371345023267,0.021880592831377846,3.225756541670949,0.021880592831377846
10228,15.292153048323314,0.02082617841379095,15.271326869909522,0.02082617841379095
10229,0.6463966759144171,0.023439119208833556,0.6229575567055835,0.023439119208833556
10232,0.8553080002407114,0.0208870843854304,0.834420915855281,0.0208870843854304
10233,0.2910443741981794,0.020950445692810814,0.2700939285053686,0.020950445692810814
